"name","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","slide_new_ind","new_ind","new_sub_indiv"
"ZF6021-Globigerina-pachyderma-square19-21_obj00015_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00015","plane000","jpg","ZF6021_square19_21","19_21","15"
"ZF6021-Globigerina-pachyderma-square19-21_obj00016_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00016","plane000","jpg","ZF6021_square19_21","19_21","16"
"ZF6021-Globigerina-pachyderma-square19-21_obj00017_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00017","plane000","jpg","ZF6021_square19_21","19_21","17"
"ZF6021-Globigerina-pachyderma-square19-21_obj00018_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00018","plane000","jpg","ZF6021_square19_21","19_21","18"
"ZF6021-Globigerina-pachyderma-square19-21_obj00019_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00019","plane000","jpg","ZF6021_square19_21","19_21","19"
"ZF6021-Globigerina-pachyderma-square19-21_obj00020_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00020","plane000","jpg","ZF6021_square19_21","19_21","20"
"ZF6021-Globigerina-pachyderma-square19-21_obj00022_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00022","plane000","jpg","ZF6021_square19_21","19_21","21"
"ZF6021-Globigerina-pachyderma-square19-21_obj00023_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00023","plane000","jpg","ZF6021_square19_21","19_21","22"
"ZF6021-Globigerina-pachyderma-square19-21_obj00025_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00025","plane000","jpg","ZF6021_square19_21","19_21","23"
"ZF6021-Globigerina-pachyderma-square19-21_obj00026_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00026","plane000","jpg","ZF6021_square19_21","19_21","24"
"ZF6021-Globigerina-pachyderma-square19-21_obj00027_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00027","plane000","jpg","ZF6021_square19_21","19_21","25"
"ZF6021-Globigerina-pachyderma-square19-21_obj00028_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00028","plane000","jpg","ZF6021_square19_21","19_21","26"
"ZF6021-Globigerina-pachyderma-square19-21_obj00029_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00029","plane000","jpg","ZF6021_square19_21","19_21","27"
"ZF6021-Globigerina-pachyderma-square19-21_obj00030_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00030","plane000","jpg","ZF6021_square19_21","19_21","28"
"ZF6021-Globigerina-pachyderma-square19-21_obj00031_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00031","plane000","jpg","ZF6021_square19_21","19_21","29"
"ZF6021-Globigerina-pachyderma-square19-21_obj00032_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00032","plane000","jpg","ZF6021_square19_21","19_21","30"
"ZF6021-Globigerina-pachyderma-square19-21_obj00033_plane000.jpg","ZF6021","Globigerina","pachyderma","square19","21","obj00033","plane000","jpg","ZF6021_square19_21","19_21","31"
"ZF6022-Globigerina-pachyderma-square12-15_obj00001_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00001","plane000","jpg","ZF6022_square12_15","12_15","1"
"ZF6022-Globigerina-pachyderma-square12-15_obj00002_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00002","plane000","jpg","ZF6022_square12_15","12_15","2"
"ZF6022-Globigerina-pachyderma-square12-15_obj00003_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00003","plane000","jpg","ZF6022_square12_15","12_15","3"
"ZF6022-Globigerina-pachyderma-square12-15_obj00004_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00004","plane000","jpg","ZF6022_square12_15","12_15","4"
"ZF6022-Globigerina-pachyderma-square12-15_obj00005_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00005","plane000","jpg","ZF6022_square12_15","12_15","5"
"ZF6022-Globigerina-pachyderma-square12-15_obj00006_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00006","plane000","jpg","ZF6022_square12_15","12_15","6"
"ZF6022-Globigerina-pachyderma-square12-15_obj00007_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00007","plane000","jpg","ZF6022_square12_15","12_15","7"
"ZF6022-Globigerina-pachyderma-square12-15_obj00008_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00008","plane000","jpg","ZF6022_square12_15","12_15","8"
"ZF6022-Globigerina-pachyderma-square12-15_obj00009_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00009","plane000","jpg","ZF6022_square12_15","12_15","9"
"ZF6022-Globigerina-pachyderma-square12-15_obj00010_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00010","plane000","jpg","ZF6022_square12_15","12_15","10"
"ZF6022-Globigerina-pachyderma-square12-15_obj00011_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00011","plane000","jpg","ZF6022_square12_15","12_15","11"
"ZF6022-Globigerina-pachyderma-square12-15_obj00012_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00012","plane000","jpg","ZF6022_square12_15","12_15","12"
"ZF6022-Globigerina-pachyderma-square12-15_obj00013_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00013","plane000","jpg","ZF6022_square12_15","12_15","13"
"ZF6022-Globigerina-pachyderma-square12-15_obj00014_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00014","plane000","jpg","ZF6022_square12_15","12_15","14"
"ZF6022-Globigerina-pachyderma-square12-15_obj00015_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00015","plane000","jpg","ZF6022_square12_15","12_15","15"
"ZF6022-Globigerina-pachyderma-square12-15_obj00016_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00016","plane000","jpg","ZF6022_square12_15","12_15","16"
"ZF6022-Globigerina-pachyderma-square12-15_obj00017_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00017","plane000","jpg","ZF6022_square12_15","12_15","17"
"ZF6022-Globigerina-pachyderma-square12-15_obj00018_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00018","plane000","jpg","ZF6022_square12_15","12_15","18"
"ZF6022-Globigerina-pachyderma-square12-15_obj00019_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00019","plane000","jpg","ZF6022_square12_15","12_15","19"
"ZF6022-Globigerina-pachyderma-square12-15_obj00020_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00020","plane000","jpg","ZF6022_square12_15","12_15","20"
"ZF6022-Globigerina-pachyderma-square12-15_obj00021_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00021","plane000","jpg","ZF6022_square12_15","12_15","21"
"ZF6022-Globigerina-pachyderma-square12-15_obj00022_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00022","plane000","jpg","ZF6022_square12_15","12_15","22"
"ZF6022-Globigerina-pachyderma-square12-15_obj00023_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00023","plane000","jpg","ZF6022_square12_15","12_15","23"
"ZF6022-Globigerina-pachyderma-square12-15_obj00024_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00024","plane000","jpg","ZF6022_square12_15","12_15","24"
"ZF6022-Globigerina-pachyderma-square12-15_obj00025_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00025","plane000","jpg","ZF6022_square12_15","12_15","25"
"ZF6022-Globigerina-pachyderma-square12-15_obj00026_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00026","plane000","jpg","ZF6022_square12_15","12_15","26"
"ZF6022-Globigerina-pachyderma-square12-15_obj00027_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00027","plane000","jpg","ZF6022_square12_15","12_15","27"
"ZF6022-Globigerina-pachyderma-square12-15_obj00028_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00028","plane000","jpg","ZF6022_square12_15","12_15","28"
"ZF6022-Globigerina-pachyderma-square12-15_obj00029_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00029","plane000","jpg","ZF6022_square12_15","12_15","29"
"ZF6022-Globigerina-pachyderma-square12-15_obj00030_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00030","plane000","jpg","ZF6022_square12_15","12_15","30"
"ZF6022-Globigerina-pachyderma-square12-15_obj00031_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00031","plane000","jpg","ZF6022_square12_15","12_15","31"
"ZF6022-Globigerina-pachyderma-square12-15_obj00032_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00032","plane000","jpg","ZF6022_square12_15","12_15","32"
"ZF6022-Globigerina-pachyderma-square12-15_obj00033_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00033","plane000","jpg","ZF6022_square12_15","12_15","33"
"ZF6022-Globigerina-pachyderma-square12-15_obj00034_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00034","plane000","jpg","ZF6022_square12_15","12_15","34"
"ZF6022-Globigerina-pachyderma-square12-15_obj00035_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00035","plane000","jpg","ZF6022_square12_15","12_15","35"
"ZF6022-Globigerina-pachyderma-square12-15_obj00036_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00036","plane000","jpg","ZF6022_square12_15","12_15","36"
"ZF6022-Globigerina-pachyderma-square12-15_obj00037_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00037","plane000","jpg","ZF6022_square12_15","12_15","37"
"ZF6022-Globigerina-pachyderma-square12-15_obj00038_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00038","plane000","jpg","ZF6022_square12_15","12_15","38"
"ZF6022-Globigerina-pachyderma-square12-15_obj00039_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00039","plane000","jpg","ZF6022_square12_15","12_15","39"
"ZF6022-Globigerina-pachyderma-square12-15_obj00040_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00040","plane000","jpg","ZF6022_square12_15","12_15","40"
"ZF6022-Globigerina-pachyderma-square12-15_obj00041_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00041","plane000","jpg","ZF6022_square12_15","12_15","41"
"ZF6022-Globigerina-pachyderma-square12-15_obj00042_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00042","plane000","jpg","ZF6022_square12_15","12_15","42"
"ZF6022-Globigerina-pachyderma-square12-15_obj00045_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00045","plane000","jpg","ZF6022_square12_15","12_15","43"
"ZF6022-Globigerina-pachyderma-square12-15_obj00049_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00049","plane000","jpg","ZF6022_square12_15","12_15","44"
"ZF6022-Globigerina-pachyderma-square12-15_obj00050_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00050","plane000","jpg","ZF6022_square12_15","12_15","45"
"ZF6022-Globigerina-pachyderma-square12-15_obj00051_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00051","plane000","jpg","ZF6022_square12_15","12_15","46"
"ZF6022-Globigerina-pachyderma-square12-15_obj00052_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00052","plane000","jpg","ZF6022_square12_15","12_15","47"
"ZF6022-Globigerina-pachyderma-square12-15_obj00053_plane000.jpg","ZF6022","Globigerina","pachyderma","square12","15","obj00053","plane000","jpg","ZF6022_square12_15","12_15","48"
"ZF6022-Globigerina-pachyderma-square27-28_obj00001_plane000.jpg","ZF6022","Globigerina","pachyderma","square27","28","obj00001","plane000","jpg","ZF6022_square27_28","27_28","1"
"ZF6022-Globigerina-pachyderma-square27-28_obj00002_plane000.jpg","ZF6022","Globigerina","pachyderma","square27","28","obj00002","plane000","jpg","ZF6022_square27_28","27_28","2"
"ZF6022-Globigerina-pachyderma-square27-28_obj00003_plane000.jpg","ZF6022","Globigerina","pachyderma","square27","28","obj00003","plane000","jpg","ZF6022_square27_28","27_28","3"
"ZF6022-Globigerina-pachyderma-square27-28_obj00004_plane000.jpg","ZF6022","Globigerina","pachyderma","square27","28","obj00004","plane000","jpg","ZF6022_square27_28","27_28","4"
"ZF6022-Globigerina-pachyderma-square27-28_obj00006_plane000.jpg","ZF6022","Globigerina","pachyderma","square27","28","obj00006","plane000","jpg","ZF6022_square27_28","27_28","5"
"ZF6023-Globigerina-pachyderma-square13-14_obj00001_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00001","plane000","jpg","ZF6023_square13_14","13_14","1"
"ZF6023-Globigerina-pachyderma-square13-14_obj00002_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00002","plane000","jpg","ZF6023_square13_14","13_14","2"
"ZF6023-Globigerina-pachyderma-square13-14_obj00003_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00003","plane000","jpg","ZF6023_square13_14","13_14","3"
"ZF6023-Globigerina-pachyderma-square13-14_obj00004_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00004","plane000","jpg","ZF6023_square13_14","13_14","4"
"ZF6023-Globigerina-pachyderma-square13-14_obj00005_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00005","plane000","jpg","ZF6023_square13_14","13_14","5"
"ZF6023-Globigerina-pachyderma-square13-14_obj00006_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00006","plane000","jpg","ZF6023_square13_14","13_14","6"
"ZF6023-Globigerina-pachyderma-square13-14_obj00007_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00007","plane000","jpg","ZF6023_square13_14","13_14","7"
"ZF6023-Globigerina-pachyderma-square13-14_obj00009_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00009","plane000","jpg","ZF6023_square13_14","13_14","8"
"ZF6023-Globigerina-pachyderma-square13-14_obj00010_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00010","plane000","jpg","ZF6023_square13_14","13_14","9"
"ZF6023-Globigerina-pachyderma-square13-14_obj00011_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00011","plane000","jpg","ZF6023_square13_14","13_14","10"
"ZF6023-Globigerina-pachyderma-square13-14_obj00012_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00012","plane000","jpg","ZF6023_square13_14","13_14","11"
"ZF6023-Globigerina-pachyderma-square13-14_obj00013_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00013","plane000","jpg","ZF6023_square13_14","13_14","12"
"ZF6023-Globigerina-pachyderma-square13-14_obj00014_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00014","plane000","jpg","ZF6023_square13_14","13_14","13"
"ZF6023-Globigerina-pachyderma-square13-14_obj00015_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00015","plane000","jpg","ZF6023_square13_14","13_14","14"
"ZF6023-Globigerina-pachyderma-square13-14_obj00016_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00016","plane000","jpg","ZF6023_square13_14","13_14","15"
"ZF6023-Globigerina-pachyderma-square13-14_obj00017_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00017","plane000","jpg","ZF6023_square13_14","13_14","16"
"ZF6023-Globigerina-pachyderma-square13-14_obj00018_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00018","plane000","jpg","ZF6023_square13_14","13_14","17"
"ZF6023-Globigerina-pachyderma-square13-14_obj00019_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00019","plane000","jpg","ZF6023_square13_14","13_14","18"
"ZF6023-Globigerina-pachyderma-square13-14_obj00020_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00020","plane000","jpg","ZF6023_square13_14","13_14","19"
"ZF6023-Globigerina-pachyderma-square13-14_obj00021_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00021","plane000","jpg","ZF6023_square13_14","13_14","20"
"ZF6023-Globigerina-pachyderma-square13-14_obj00022_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00022","plane000","jpg","ZF6023_square13_14","13_14","21"
"ZF6023-Globigerina-pachyderma-square13-14_obj00023_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00023","plane000","jpg","ZF6023_square13_14","13_14","22"
"ZF6023-Globigerina-pachyderma-square13-14_obj00024_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00024","plane000","jpg","ZF6023_square13_14","13_14","23"
"ZF6023-Globigerina-pachyderma-square13-14_obj00025_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00025","plane000","jpg","ZF6023_square13_14","13_14","24"
"ZF6023-Globigerina-pachyderma-square13-14_obj00026_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00026","plane000","jpg","ZF6023_square13_14","13_14","25"
"ZF6023-Globigerina-pachyderma-square13-14_obj00028_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00028","plane000","jpg","ZF6023_square13_14","13_14","26"
"ZF6023-Globigerina-pachyderma-square13-14_obj00029_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00029","plane000","jpg","ZF6023_square13_14","13_14","27"
"ZF6023-Globigerina-pachyderma-square13-14_obj00030_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00030","plane000","jpg","ZF6023_square13_14","13_14","28"
"ZF6023-Globigerina-pachyderma-square13-14_obj00031_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00031","plane000","jpg","ZF6023_square13_14","13_14","29"
"ZF6023-Globigerina-pachyderma-square13-14_obj00032_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00032","plane000","jpg","ZF6023_square13_14","13_14","30"
"ZF6023-Globigerina-pachyderma-square13-14_obj00033_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00033","plane000","jpg","ZF6023_square13_14","13_14","31"
"ZF6023-Globigerina-pachyderma-square13-14_obj00034_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00034","plane000","jpg","ZF6023_square13_14","13_14","32"
"ZF6023-Globigerina-pachyderma-square13-14_obj00035_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00035","plane000","jpg","ZF6023_square13_14","13_14","33"
"ZF6023-Globigerina-pachyderma-square13-14_obj00036_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00036","plane000","jpg","ZF6023_square13_14","13_14","34"
"ZF6023-Globigerina-pachyderma-square13-14_obj00037_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00037","plane000","jpg","ZF6023_square13_14","13_14","35"
"ZF6023-Globigerina-pachyderma-square13-14_obj00038_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00038","plane000","jpg","ZF6023_square13_14","13_14","36"
"ZF6023-Globigerina-pachyderma-square13-14_obj00039_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00039","plane000","jpg","ZF6023_square13_14","13_14","37"
"ZF6023-Globigerina-pachyderma-square13-14_obj00040_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00040","plane000","jpg","ZF6023_square13_14","13_14","38"
"ZF6023-Globigerina-pachyderma-square13-14_obj00041_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00041","plane000","jpg","ZF6023_square13_14","13_14","39"
"ZF6023-Globigerina-pachyderma-square13-14_obj00042_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00042","plane000","jpg","ZF6023_square13_14","13_14","40"
"ZF6023-Globigerina-pachyderma-square13-14_obj00043_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00043","plane000","jpg","ZF6023_square13_14","13_14","41"
"ZF6023-Globigerina-pachyderma-square13-14_obj00044_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00044","plane000","jpg","ZF6023_square13_14","13_14","42"
"ZF6023-Globigerina-pachyderma-square13-14_obj00045_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00045","plane000","jpg","ZF6023_square13_14","13_14","43"
"ZF6023-Globigerina-pachyderma-square13-14_obj00050_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00050","plane000","jpg","ZF6023_square13_14","13_14","44"
"ZF6023-Globigerina-pachyderma-square13-14_obj00051_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00051","plane000","jpg","ZF6023_square13_14","13_14","45"
"ZF6023-Globigerina-pachyderma-square13-14_obj00052_plane000.jpg","ZF6023","Globigerina","pachyderma","square13","14","obj00052","plane000","jpg","ZF6023_square13_14","13_14","46"
"ZF6023-Globigerina-pachyderma-square20-21_obj00001_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00001","plane000","jpg","ZF6023_square20_21","20_21","1"
"ZF6023-Globigerina-pachyderma-square20-21_obj00002_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00002","plane000","jpg","ZF6023_square20_21","20_21","2"
"ZF6023-Globigerina-pachyderma-square20-21_obj00003_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00003","plane000","jpg","ZF6023_square20_21","20_21","3"
"ZF6023-Globigerina-pachyderma-square20-21_obj00004_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00004","plane000","jpg","ZF6023_square20_21","20_21","4"
"ZF6023-Globigerina-pachyderma-square20-21_obj00005_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00005","plane000","jpg","ZF6023_square20_21","20_21","5"
"ZF6023-Globigerina-pachyderma-square20-21_obj00006_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00006","plane000","jpg","ZF6023_square20_21","20_21","6"
"ZF6023-Globigerina-pachyderma-square20-21_obj00007_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00007","plane000","jpg","ZF6023_square20_21","20_21","7"
"ZF6023-Globigerina-pachyderma-square20-21_obj00008_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00008","plane000","jpg","ZF6023_square20_21","20_21","8"
"ZF6023-Globigerina-pachyderma-square20-21_obj00009_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00009","plane000","jpg","ZF6023_square20_21","20_21","9"
"ZF6023-Globigerina-pachyderma-square20-21_obj00010_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00010","plane000","jpg","ZF6023_square20_21","20_21","10"
"ZF6023-Globigerina-pachyderma-square20-21_obj00011_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00011","plane000","jpg","ZF6023_square20_21","20_21","11"
"ZF6023-Globigerina-pachyderma-square20-21_obj00012_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00012","plane000","jpg","ZF6023_square20_21","20_21","12"
"ZF6023-Globigerina-pachyderma-square20-21_obj00013_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00013","plane000","jpg","ZF6023_square20_21","20_21","13"
"ZF6023-Globigerina-pachyderma-square20-21_obj00014_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00014","plane000","jpg","ZF6023_square20_21","20_21","14"
"ZF6023-Globigerina-pachyderma-square20-21_obj00015_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00015","plane000","jpg","ZF6023_square20_21","20_21","15"
"ZF6023-Globigerina-pachyderma-square20-21_obj00016_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00016","plane000","jpg","ZF6023_square20_21","20_21","16"
"ZF6023-Globigerina-pachyderma-square20-21_obj00017_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00017","plane000","jpg","ZF6023_square20_21","20_21","17"
"ZF6023-Globigerina-pachyderma-square20-21_obj00018_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00018","plane000","jpg","ZF6023_square20_21","20_21","18"
"ZF6023-Globigerina-pachyderma-square20-21_obj00019_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00019","plane000","jpg","ZF6023_square20_21","20_21","19"
"ZF6023-Globigerina-pachyderma-square20-21_obj00020_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00020","plane000","jpg","ZF6023_square20_21","20_21","20"
"ZF6023-Globigerina-pachyderma-square20-21_obj00021_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00021","plane000","jpg","ZF6023_square20_21","20_21","21"
"ZF6023-Globigerina-pachyderma-square20-21_obj00022_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00022","plane000","jpg","ZF6023_square20_21","20_21","22"
"ZF6023-Globigerina-pachyderma-square20-21_obj00023_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00023","plane000","jpg","ZF6023_square20_21","20_21","23"
"ZF6023-Globigerina-pachyderma-square20-21_obj00024_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00024","plane000","jpg","ZF6023_square20_21","20_21","24"
"ZF6023-Globigerina-pachyderma-square20-21_obj00025_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00025","plane000","jpg","ZF6023_square20_21","20_21","25"
"ZF6023-Globigerina-pachyderma-square20-21_obj00026_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00026","plane000","jpg","ZF6023_square20_21","20_21","26"
"ZF6023-Globigerina-pachyderma-square20-21_obj00027_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00027","plane000","jpg","ZF6023_square20_21","20_21","27"
"ZF6023-Globigerina-pachyderma-square20-21_obj00028_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00028","plane000","jpg","ZF6023_square20_21","20_21","28"
"ZF6023-Globigerina-pachyderma-square20-21_obj00029_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00029","plane000","jpg","ZF6023_square20_21","20_21","29"
"ZF6023-Globigerina-pachyderma-square20-21_obj00030_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00030","plane000","jpg","ZF6023_square20_21","20_21","30"
"ZF6023-Globigerina-pachyderma-square20-21_obj00031_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00031","plane000","jpg","ZF6023_square20_21","20_21","31"
"ZF6023-Globigerina-pachyderma-square20-21_obj00032_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00032","plane000","jpg","ZF6023_square20_21","20_21","32"
"ZF6023-Globigerina-pachyderma-square20-21_obj00033_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00033","plane000","jpg","ZF6023_square20_21","20_21","33"
"ZF6023-Globigerina-pachyderma-square20-21_obj00034_plane000.jpg","ZF6023","Globigerina","pachyderma","square20","21","obj00034","plane000","jpg","ZF6023_square20_21","20_21","34"
"ZF6024-Globigerina-pachyderma-square12-13_obj00001_plane000.jpg","ZF6024","Globigerina","pachyderma","square12","13","obj00001","plane000","jpg","ZF6024_square12_13","12_13","1"
"ZF6024-Globigerina-pachyderma-square12-13_obj00002_plane000.jpg","ZF6024","Globigerina","pachyderma","square12","13","obj00002","plane000","jpg","ZF6024_square12_13","12_13","2"
"ZF6024-Globigerina-pachyderma-square12-13_obj00003_plane000.jpg","ZF6024","Globigerina","pachyderma","square12","13","obj00003","plane000","jpg","ZF6024_square12_13","12_13","3"
